Open,Close,High,Low,Volume,Date
0,71.7,0,0,,12/08/14
0,72,0,0,,12/05/14
0,72.15,0,0,,12/04/14
0,72.2,0,0,,12/03/14
0,72.6,0,0,,12/02/14
73,73.15,73,73,,12/01/14
0,73.8,0,0,,11/28/14
0,74.05,0,0,,11/27/14
0,74.05,0,0,,11/26/14
0,74.05,0,0,,11/25/14
0,73.95,0,0,,11/24/14
0,74.05,0,0,,11/21/14
0,73.9,0,0,,11/20/14
0,73.95,0,0,,11/19/14
0,74.15,0,0,,11/18/14
0,73.9,0,0,,11/17/14
0,73.4,0,0,,11/14/14
0,73.65,0,0,,11/13/14
0,73.4,0,0,,11/12/14
0,73.65,0,0,,11/11/14
0,73.05,0,0,,11/10/14
0,71.9,0,0,,11/07/14
0,71.25,0,0,,11/06/14
0,71.55,0,0,,11/05/14
0,71.55,0,0,,11/04/14
0,72,0,0,,11/03/14
0,72.15,0,0,,10/31/14
0,72.85,0,0,,10/30/14
0,72.85,0,0,,10/29/14
0,72.7,0,0,,10/28/14
0,72.85,0,0,,10/27/14
0,72.95,0,0,,10/24/14
0,73,0,0,,10/23/14
0,72.9,0,0,,10/22/14
0,72.2,0,0,,10/21/14
0,72,0,0,,10/20/14
71.4,71.95,71.4,71.4,,10/17/14
0,71.95,0,0,,10/16/14
0,72.15,0,0,,10/15/14
0,72.1,0,0,,10/14/14
0,72.2,0,0,,10/13/14
0,72.45,0,0,,10/10/14
0,72.35,0,0,,10/09/14
0,72.65,0,0,,10/08/14
72.25,72.35,72.25,72.25,,10/07/14
0,72.2,0,0,,10/06/14
0,72.4,0,0,,10/03/14
0,73.2,0,0,,10/02/14
0,72.65,0,0,,10/01/14
0,72.2,0,0,,09/30/14
0,72.15,0,0,,09/29/14
0,73.05,0,0,,09/26/14
0,75,0,0,,09/25/14
0,75,0,0,,09/24/14
0,75.05,0,0,,09/23/14
0,75.05,0,0,,09/22/14
0,75.1,0,0,,09/19/14
0,75.2,0,0,,09/18/14
0,75.25,0,0,,09/17/14
0,75.25,0,0,,09/16/14
0,75.55,0,0,,09/15/14
0,75.75,0,0,,09/12/14
0,75.5,0,0,,09/11/14
0,75.35,0,0,,09/10/14
0,75.2,0,0,,09/09/14
0,75.9,0,0,,09/08/14
0,75.2,0,0,,09/05/14
0,75.6,0,0,,09/04/14
0,76.15,0,0,,09/03/14
0,76.55,0,0,,09/02/14
0,77.15,0,0,,09/01/14
0,76.85,0,0,,08/29/14
0,77,0,0,,08/28/14
0,77,0,0,,08/27/14
0,77,0,0,,08/26/14
0,76.9,0,0,,08/25/14
0,76.9,0,0,,08/22/14
0,77,0,0,,08/21/14
0,76.9,0,0,,08/20/14
0,76.75,0,0,,08/19/14
0,76.85,0,0,,08/18/14
0,77.65,0,0,,08/15/14
0,76.85,0,0,,08/14/14
0,77.45,0,0,,08/13/14
0,77.4,0,0,,08/12/14
0,77.55,0,0,,08/11/14
0,78.25,0,0,,08/08/14
0,77.85,0,0,,08/07/14
0,77.25,0,0,,08/06/14
0,77,0,0,,08/05/14
0,76.6,0,0,,08/04/14
0,76.3,0,0,,08/01/14
0,76.3,0,0,,07/31/14
0,76.45,0,0,,07/30/14
0,77.45,0,0,,07/29/14
0,78.45,0,0,,07/28/14
0,73.5,0,0,,07/25/14
0,73.6,0,0,,07/24/14
0,73.45,0,0,,07/23/14
0,73.25,0,0,,07/22/14
0,73.1,0,0,,07/21/14
0,73,0,0,,07/18/14
0,72.95,0,0,,07/17/14
0,72.8,0,0,,07/16/14
0,72.85,0,0,,07/15/14
0,72.8,0,0,,07/14/14
0,72.4,0,0,,07/11/14
0,72.4,0,0,,07/10/14
0,72.4,0,0,,07/09/14
0,72.8,0,0,,07/08/14
0,72.9,0,0,,07/07/14
0,72.85,0,0,,07/04/14
0,72.8,0,0,,07/03/14
73.6,73.25,73.6,73.55,10.00,07/02/14
0,73.45,0,0,,07/01/14
73.25,73.2,73.25,73.25,1.00,06/30/14
0,72.35,0,0,,06/27/14
0,72.35,0,0,,06/26/14
0,72.4,0,0,,06/25/14
0,72.25,0,0,,06/24/14
0,72.4,0,0,,06/23/14
0,72.5,0,0,,06/20/14
0,72.65,0,0,,06/19/14
0,72.55,0,0,,06/18/14
0,72.8,0,0,,06/17/14
0,73.05,0,0,,06/16/14
0,72.9,0,0,,06/13/14
0,72.6,0,0,,06/12/14
0,72.6,0,0,,06/11/14
0,72.7,0,0,,06/10/14
0,72.75,0,0,,06/09/14
0,72.75,0,0,,06/06/14
0,72.95,0,0,,06/05/14
0,73.9,0,0,,06/04/14
0,74.15,0,0,,06/03/14
74.3,74.2,74.3,74.3,1.00,06/02/14
0,74.75,0,0,,05/30/14
0,74.8,0,0,,05/29/14
0,74.8,0,0,,05/28/14
0,74.8,0,0,,05/27/14
0,75,0,0,,05/26/14
0,75,0,0,,05/23/14
0,75.1,0,0,,05/22/14
0,74.95,0,0,,05/21/14
0,74.9,0,0,,05/20/14
0,75.1,0,0,,05/19/14
0,75.25,0,0,,05/16/14
0,75.3,0,0,,05/15/14
0,75.3,0,0,,05/14/14
0,75.1,0,0,,05/13/14
0,75,0,0,,05/12/14
0,75.25,0,0,,05/09/14
0,75.15,0,0,,05/08/14
0,74.85,0,0,,05/07/14
0,75.3,0,0,,05/06/14
0,75,0,0,,05/05/14
0,75,0,0,,05/02/14
0,74.9,0,0,,05/01/14
0,75.05,0,0,,04/30/14
0,76.15,0,0,,04/29/14
0,76.65,0,0,,04/28/14
0,76.85,0,0,,04/25/14
0,76.8,0,0,,04/24/14
0,76.85,0,0,,04/23/14
0,76.75,0,0,,04/22/14
0,76.85,0,0,,04/21/14
0,76.85,0,0,,04/17/14
0,77.5,0,0,,04/16/14
0,77.25,0,0,,04/15/14
0,76.95,0,0,,04/14/14
0,76.7,0,0,,04/11/14
0,76.8,0,0,,04/10/14
0,76,0,0,,04/09/14
0,76.05,0,0,,04/08/14
0,76.65,0,0,,04/07/14
0,76.2,0,0,,04/04/14
0,76.45,0,0,,04/03/14
0,76.15,0,0,,04/02/14
0,77.05,0,0,,04/01/14
0,77.55,0,0,,03/31/14
0,75.2,0,0,,03/28/14
0,75.1,0,0,,03/27/14
0,75.1,0,0,,03/26/14
0,75.1,0,0,,03/25/14
0,75.35,0,0,,03/24/14
0,75.4,0,0,,03/21/14
0,75.2,0,0,,03/20/14
0,75.4,0,0,,03/19/14
0,75.5,0,0,,03/18/14
0,75.9,0,0,,03/17/14
0,75.65,0,0,,03/14/14
0,75.45,0,0,,03/13/14
0,75.35,0,0,,03/12/14
0,74.75,0,0,,03/11/14
0,73.6,0,0,,03/10/14
0,73.7,0,0,,03/07/14
0,73.75,0,0,,03/06/14
0,73.15,0,0,,03/05/14
0,73.25,0,0,,03/04/14
0,74.3,0,0,,03/03/14
0,77.1,0,0,,02/28/14
0,77.1,0,0,,02/27/14
0,77.1,0,0,,02/26/14
0,77.1,0,0,,02/25/14
0,77.15,0,0,,02/24/14
0,77.4,0,0,,02/21/14
0,77.55,0,0,,02/20/14
0,77.8,0,0,,02/19/14
0,78.65,0,0,,02/18/14
0,78.8,0,0,,02/17/14
0,79.3,0,0,,02/14/14
0,79.15,0,0,,02/13/14
0,79.4,0,0,,02/12/14
0,79.3,0,0,,02/11/14
0,79.05,0,0,,02/10/14
0,79.4,0,0,,02/07/14
0,80.05,0,0,,02/06/14
79.55,80.15,79.55,79.55,5.00,02/05/14
0,79.45,0,0,,02/04/14
0,79.65,0,0,,02/03/14
0,83.2,0,0,,01/31/14
0,83.2,0,0,,01/30/14
0,83.25,0,0,,01/29/14
0,83.3,0,0,,01/28/14
0,83.3,0,0,,01/27/14
0,83.3,0,0,,01/24/14
0,83.25,0,0,,01/23/14
0,83.35,0,0,,01/22/14
0,83.8,0,0,,01/21/14
0,84,0,0,,01/20/14
0,84.35,0,0,,01/17/14
0,84.5,0,0,,01/16/14
0,84.4,0,0,,01/15/14
0,83.8,0,0,,01/14/14
0,83.9,0,0,,01/13/14
0,83.6,0,0,,01/10/14
0,84,0,0,,01/09/14
0,81.9,0,0,,01/08/14
0,79.6,0,0,,01/07/14
0,79.75,0,0,,01/06/14
0,79.5,0,0,,01/03/14
0,80.75,0,0,,01/02/14
0,81.55,0,0,,12/31/13
0,81.75,0,0,,12/30/13
0,85.05,0,0,,12/27/13
0,84.9,0,0,,12/26/13
0,84.9,0,0,,12/24/13
0,84.9,0,0,,12/23/13
0,85,0,0,,12/20/13
0,84.95,0,0,,12/19/13
0,85.2,0,0,,12/18/13
0,85.3,0,0,,12/17/13
0,85.45,0,0,,12/16/13
0,85.9,0,0,,12/13/13
0,85.8,0,0,,12/12/13
0,85.15,0,0,,12/11/13
0,84.6,0,0,,12/10/13
0,83.65,0,0,,12/09/13
0,83.35,0,0,,12/06/13
0,82.6,0,0,,12/05/13
0,81.95,0,0,,12/04/13
0,82.25,0,0,,12/03/13
0,82.25,0,0,,12/02/13
0,84.4,0,0,,11/29/13
0,84.5,0,0,,11/28/13
0,84.35,0,0,,11/27/13
0,84.45,0,0,,11/26/13
0,84.05,0,0,,11/25/13
0,84.4,0,0,,11/22/13
0,84.4,0,0,,11/21/13
0,84.5,0,0,,11/20/13
0,83.85,0,0,,11/19/13
0,83.75,0,0,,11/18/13
0,83.8,0,0,,11/15/13
0,83.4,0,0,,11/14/13
0,83.15,0,0,,11/13/13
0,83.25,0,0,,11/12/13
0,84.1,0,0,,11/11/13
0,84.05,0,0,,11/08/13
0,84.35,0,0,,11/07/13
83.9,84,83.9,83.9,1.00,11/06/13
0,83.25,0,0,,11/05/13
83,83.05,83,83,10.00,11/04/13
0,83.1,0,0,,11/01/13
83.75,83.75,83.75,83.4,10.00,10/31/13
0,85.75,0,0,,10/30/13
86.1,86.25,86.15,86.1,35.00,10/29/13
0,86.4,0,0,,10/28/13
0,83.95,0,0,,10/25/13
0,83.9,0,0,,10/24/13
0,83.75,0,0,,10/23/13
0,83.8,0,0,,10/22/13
0,83.8,0,0,,10/21/13
0,83.7,0,0,,10/18/13
0,83.45,0,0,,10/17/13
0,82.8,0,0,,10/16/13
0,82.4,0,0,,10/15/13
0,82.5,0,0,,10/14/13
0,82.4,0,0,,10/11/13
0,82.8,0,0,,10/10/13
0,82.7,0,0,,10/09/13
0,82.8,0,0,,10/08/13
0,83.05,0,0,,10/07/13
0,82.9,0,0,,10/04/13
0,82.4,0,0,,10/03/13
0,82.55,0,0,,10/02/13
0,81.6,0,0,,10/01/13
0,82.6,0,0,,09/30/13
0,78.3,0,0,,09/27/13
0,78.45,0,0,,09/26/13
0,78.45,0,0,,09/25/13
78.5,78.3,78.5,78.5,5.00,09/24/13
0,78.3,0,0,,09/23/13
0,77.7,0,0,,09/20/13
0,78,0,0,,09/19/13
0,78.15,0,0,,09/18/13
0,77.7,0,0,,09/17/13
0,76.9,0,0,,09/16/13
0,77,0,0,,09/13/13
0,76.7,0,0,,09/12/13
0,76.45,0,0,,09/11/13
0,76.25,0,0,,09/10/13
0,76.35,0,0,,09/09/13
0,76.1,0,0,,09/06/13
0,76.7,0,0,,09/05/13
0,76.4,0,0,,09/04/13
0,76.4,0,0,,09/03/13
0,76.45,0,0,,09/02/13
0,75.6,0,0,,08/30/13
0,75.6,0,0,,08/29/13
0,75.4,0,0,,08/28/13
0,75.55,0,0,,08/27/13
0,75.8,0,0,,08/26/13
0,75.8,0,0,,08/23/13
0,75.65,0,0,,08/22/13
0,75.45,0,0,,08/21/13
0,75.45,0,0,,08/20/13
0,75.5,0,0,,08/19/13
0,75.55,0,0,,08/16/13
0,75.45,0,0,,08/15/13
0,75.5,0,0,,08/14/13
0,75.4,0,0,,08/13/13
0,75.3,0,0,,08/12/13
0,75.4,0,0,,08/09/13
0,75.1,0,0,,08/08/13
0,75.15,0,0,,08/07/13
0,75.1,0,0,,08/06/13
0,75.2,0,0,,08/05/13
0,75.55,0,0,,08/02/13
0,76.15,0,0,,08/01/13
0,76.35,0,0,,07/31/13
0,77.55,0,0,,07/30/13
0,77.65,0,0,,07/29/13
0,74.9,0,0,,07/26/13
0,75,0,0,,07/25/13
0,74.9,0,0,,07/24/13
0,74.9,0,0,,07/23/13
0,74.4,0,0,,07/22/13
0,74.6,0,0,,07/19/13
0,74.85,0,0,,07/18/13
0,75.05,0,0,,07/17/13
0,75.1,0,0,,07/16/13
0,74.9,0,0,,07/15/13
0,74.6,0,0,,07/12/13
0,74.9,0,0,,07/11/13
0,74.6,0,0,,07/10/13
0,74.85,0,0,,07/09/13
0,74.8,0,0,,07/08/13
0,74.95,0,0,,07/05/13
0,73.95,0,0,,07/04/13
0,74,0,0,,07/03/13
0,73.55,0,0,,07/02/13
0,73.7,0,0,,07/01/13
0,74.55,0,0,,06/28/13
0,74.55,0,0,,06/27/13
0,74.5,0,0,,06/26/13
0,74.65,0,0,,06/25/13
0,74.4,0,0,,06/24/13
0,74.5,0,0,,06/21/13
0,74.65,0,0,,06/20/13
0,74.55,0,0,,06/19/13
0,74.4,0,0,,06/18/13
0,74.15,0,0,,06/17/13
0,74.25,0,0,,06/14/13
0,74.5,0,0,,06/13/13
0,75.25,0,0,,06/12/13
0,75.4,0,0,,06/11/13
0,76.4,0,0,,06/10/13
0,77.15,0,0,,06/07/13
0,77.3,0,0,,06/06/13
0,77.7,0,0,,06/05/13
0,77.7,0,0,,06/04/13
0,78.3,0,0,,06/03/13
0,82.05,0,0,,05/31/13
0,82.05,0,0,,05/30/13
0,82.1,0,0,,05/29/13
0,82,0,0,,05/28/13
0,82.1,0,0,,05/27/13
0,82.1,0,0,,05/24/13
0,82.1,0,0,,05/23/13
0,82.05,0,0,,05/22/13
0,82.15,0,0,,05/21/13
0,82,0,0,,05/20/13
0,81.95,0,0,,05/17/13
0,82.3,0,0,,05/16/13
0,82.7,0,0,,05/15/13
0,82.75,0,0,,05/14/13
0,82.55,0,0,,05/13/13
0,83.3,0,0,,05/10/13
0,83.8,0,0,,05/09/13
0,83.75,0,0,,05/08/13
0,83.75,0,0,,05/07/13
0,83.9,0,0,,05/06/13
0,83.9,0,0,,05/03/13
0,83.3,0,0,,05/02/13
0,83.1,0,0,,05/01/13
0,83.95,0,0,,04/30/13
0,84.9,0,0,,04/29/13
0,82.25,0,0,,04/26/13
0,82.5,0,0,,04/25/13
0,82.4,0,0,,04/24/13
0,82.65,0,0,,04/23/13
0,82.3,0,0,,04/22/13
0,82.1,0,0,,04/19/13
0,81.65,0,0,,04/18/13
0,81.65,0,0,,04/17/13
0,82.25,0,0,,04/16/13
0,81.75,0,0,,04/15/13
0,82.2,0,0,,04/12/13
0,81.6,0,0,,04/11/13
0,80.95,0,0,,04/10/13
0,80.55,0,0,,04/09/13
0,81.5,0,0,,04/08/13
0,81.5,0,0,,04/05/13
0,80.9,0,0,,04/04/13
0,80.1,0,0,,04/03/13
0,78.25,0,0,,04/02/13
0,85.4,0,0,,03/28/13
0,85.15,0,0,,03/27/13
0,85.4,0,0,,03/26/13
0,85.3,0,0,,03/25/13
0,85.5,0,0,,03/22/13
0,85.35,0,0,,03/21/13
0,85.55,0,0,,03/20/13
0,85.65,0,0,,03/19/13
0,86.5,0,0,,03/18/13
0,86.9,0,0,,03/15/13
0,87.1,0,0,,03/14/13
0,87.3,0,0,,03/13/13
0,87.9,0,0,,03/12/13
0,87.7,0,0,,03/11/13
0,87.75,0,0,,03/08/13
0,87.95,0,0,,03/07/13
0,87.6,0,0,,03/06/13
0,88.1,0,0,,03/05/13
0,88.5,0,0,,03/04/13
0,89.95,0,0,,03/01/13
0,90.6,0,0,,02/28/13
0,89.25,0,0,,02/27/13
0,89.45,0,0,,02/26/13
0,89.35,0,0,,02/25/13
0,87.65,0,0,,02/22/13
0,87.6,0,0,,02/21/13
0,87.65,0,0,,02/20/13
0,87.6,0,0,,02/19/13
0,87.2,0,0,,02/18/13
0,87.3,0,0,,02/15/13
0,87.4,0,0,,02/14/13
0,87.55,0,0,,02/13/13
0,87.6,0,0,,02/12/13
0,87.9,0,0,,02/11/13
0,88.65,0,0,,02/08/13
0,87.05,0,0,,02/07/13
0,86.7,0,0,,02/06/13
0,86.65,0,0,,02/05/13
0,86.2,0,0,,02/04/13
0,86.25,0,0,,02/01/13
0,86.05,0,0,,01/31/13
0,86.9,0,0,,01/30/13
0,87.15,0,0,,01/29/13
0,87.75,0,0,,01/28/13
0,86.2,0,0,,01/25/13
0,86.15,0,0,,01/24/13
0,86.05,0,0,,01/23/13
0,86.15,0,0,,01/22/13
0,86.2,0,0,,01/21/13
0,86.45,0,0,,01/18/13
0,86.55,0,0,,01/17/13
0,86.05,0,0,,01/16/13
0,86.05,0,0,,01/15/13
0,86.15,0,0,,01/14/13
0,86.45,0,0,,01/11/13
0,86.55,0,0,,01/10/13
0,86.7,0,0,,01/09/13
0,86.7,0,0,,01/08/13
0,87.35,0,0,,01/07/13
0,88.5,0,0,,01/04/13
0,88.6,0,0,,01/03/13
0,89.7,0,0,,01/02/13
0,89.95,0,0,,12/31/12
0,90.05,0,0,,12/28/12
0,90.35,0,0,,12/27/12
0,90.35,0,0,,12/26/12
0,90.35,0,0,,12/24/12
0,90.2,0,0,,12/21/12
0,90.45,0,0,,12/20/12
0,90.85,0,0,,12/19/12
0,90.65,0,0,,12/18/12
0,90.25,0,0,,12/17/12
0,89.85,0,0,,12/14/12
0,88.85,0,0,,12/13/12
0,88.5,0,0,,12/12/12
0,89.4,0,0,,12/11/12
0,90.05,0,0,,12/10/12
0,90.45,0,0,,12/07/12
0,91.05,0,0,,12/06/12
0,92,0,0,,12/05/12
0,92.65,0,0,,12/04/12
0,93.1,0,0,,12/03/12
0,89.5,0,0,,11/30/12
0,89.5,0,0,,11/29/12
0,89.5,0,0,,11/28/12
0,89.5,0,0,,11/27/12
0,89.35,0,0,,11/26/12
0,89.35,0,0,,11/23/12
0,89.2,0,0,,11/22/12
0,88.9,0,0,,11/21/12
0,89.15,0,0,,11/20/12
0,89.35,0,0,,11/19/12
0,89.55,0,0,,11/16/12
0,89.15,0,0,,11/15/12
0,88.4,0,0,,11/14/12
0,88.4,0,0,,11/13/12
0,88.55,0,0,,11/12/12
0,87.95,0,0,,11/09/12
0,87.9,0,0,,11/08/12
0,87.3,0,0,,11/07/12
0,87.85,0,0,,11/06/12
0,86.85,0,0,,11/05/12
0,86.1,0,0,,11/02/12
0,85.85,0,0,,11/01/12
0,85.5,0,0,,10/31/12
0,85.4,0,0,,10/30/12
0,84.8,0,0,,10/29/12
0,86.6,0,0,,10/26/12
0,86.65,0,0,,10/25/12
0,86.65,0,0,,10/24/12
0,86.75,0,0,,10/23/12
0,86.8,0,0,,10/22/12
0,86.8,0,0,,10/19/12
0,86.65,0,0,,10/18/12
0,86.7,0,0,,10/17/12
0,86,0,0,,10/16/12
0,85.35,0,0,,10/15/12
0,86.3,0,0,,10/12/12
0,86.9,0,0,,10/11/12
0,87.45,0,0,,10/10/12
0,88.05,0,0,,10/09/12
0,88.15,0,0,,10/08/12
0,88.05,0,0,,10/05/12
0,87.55,0,0,,10/04/12
0,87,0,0,,10/03/12
0,87.2,0,0,,10/02/12
0,87.05,0,0,,10/01/12
0,89.5,0,0,,09/28/12
0,89.5,0,0,,09/27/12
0,89.5,0,0,,09/26/12
0,89.5,0,0,,09/25/12
0,89.5,0,0,,09/24/12
0,89.7,0,0,,09/21/12
0,89.7,0,0,,09/20/12
0,89.9,0,0,,09/19/12
0,89.7,0,0,,09/18/12
0,89.9,0,0,,09/17/12
0,90,0,0,,09/14/12
0,89.65,0,0,,09/13/12
0,90.2,0,0,,09/12/12
0,90.8,0,0,,09/11/12
0,91.55,0,0,,09/10/12
0,92.25,0,0,,09/07/12
0,92.3,0,0,,09/06/12
0,92.35,0,0,,09/05/12
0,92.6,0,0,,09/04/12
0,93.05,0,0,,09/03/12
0,93.9,0,0,,08/31/12
0,93.9,0,0,,08/30/12
0,93.9,0,0,,08/29/12
0,93.9,0,0,,08/28/12
0,94,0,0,,08/27/12
0,94,0,0,,08/24/12
0,93.9,0,0,,08/23/12
0,94.15,0,0,,08/22/12
0,94.35,0,0,,08/21/12
0,94.1,0,0,,08/20/12
0,94.25,0,0,,08/17/12
0,94.3,0,0,,08/16/12
0,94.45,0,0,,08/15/12
0,95.6,0,0,,08/14/12
0,95.9,0,0,,08/13/12
0,95.4,0,0,,08/10/12
0,95.65,0,0,,08/09/12
0,95.8,0,0,,08/08/12
0,95.35,0,0,,08/07/12
0,95,0,0,,08/06/12
0,94.2,0,0,,08/03/12
0,93.55,0,0,,08/02/12
0,94.6,0,0,,08/01/12
0,94.3,0,0,,07/31/12
0,92.45,0,0,,07/30/12
0,90.4,0,0,,07/27/12
0,89.1,0,0,,07/26/12
0,89,0,0,,07/25/12
0,88.85,0,0,,07/24/12
0,87.65,0,0,,07/23/12
0,88.85,0,0,,07/20/12
0,89.05,0,0,,07/19/12
0,89.1,0,0,,07/18/12
0,88.7,0,0,,07/17/12
0,88.3,0,0,,07/16/12
0,88.2,0,0,,07/13/12
0,87.8,0,0,,07/12/12
0,88.45,0,0,,07/11/12
0,88.75,0,0,,07/10/12
0,89.3,0,0,,07/09/12
0,89.6,0,0,,07/06/12
0,89.65,0,0,,07/05/12
0,90.3,0,0,,07/04/12
0,90.4,0,0,,07/03/12
0,90.05,0,0,,07/02/12
0,86.7,0,0,,06/29/12
0,86.8,0,0,,06/28/12
0,86.9,0,0,,06/27/12
0,86.7,0,0,,06/26/12
0,86.7,0,0,,06/25/12
0,86.75,0,0,,06/22/12
0,86.1,0,0,,06/21/12
0,86.25,0,0,,06/20/12
0,85.9,0,0,,06/19/12
0,85.85,0,0,,06/18/12
0,85.25,0,0,,06/15/12
0,85.6,0,0,,06/14/12
0,85.65,0,0,,06/13/12
0,85.35,0,0,,06/12/12
0,86,0,0,,06/11/12
0,86.75,0,0,,06/08/12
0,87,0,0,,06/07/12
0,87.35,0,0,,06/06/12
0,88.2,0,0,,06/05/12
0,88.2,0,0,,06/04/12
0,88.2,0,0,,06/01/12
0,88.4,0,0,,05/31/12
0,89.15,0,0,,05/30/12
0,88.7,0,0,,05/29/12
0,87.8,0,0,,05/28/12
0,86.65,0,0,,05/25/12
0,85.3,0,0,,05/24/12
0,85.3,0,0,,05/23/12
0,85.65,0,0,,05/22/12
0,86.4,0,0,,05/21/12
0,86.8,0,0,,05/18/12
0,87.2,0,0,,05/17/12
0,87.25,0,0,,05/16/12
0,87.8,0,0,,05/15/12
0,87.85,0,0,,05/14/12
0,88.3,0,0,,05/11/12
0,87.9,0,0,,05/10/12
0,87.75,0,0,,05/09/12
0,87.15,0,0,,05/08/12
0,88.9,0,0,,05/07/12
0,88.9,0,0,,05/04/12
0,89.25,0,0,,05/03/12
0,88.65,0,0,,05/02/12
0,89.3,0,0,,05/01/12
0,91.15,0,0,,04/30/12
0,96.25,0,0,,04/27/12
0,96.35,0,0,,04/26/12
0,96.35,0,0,,04/25/12
0,96.5,0,0,,04/24/12
0,96.4,0,0,,04/23/12
0,96.5,0,0,,04/20/12
0,96.2,0,0,,04/19/12
0,96.6,0,0,,04/18/12
0,96.7,0,0,,04/17/12
0,96.85,0,0,,04/16/12
0,97.5,0,0,,04/13/12
0,96.9,0,0,,04/12/12
0,97.1,0,0,,04/11/12
0,97.75,0,0,,04/10/12
0,98.4,0,0,,04/09/12
0,98.4,0,0,,04/05/12
0,98.35,0,0,,04/04/12
0,99.8,0,0,,04/03/12
0,101.3,0,0,,04/02/12
0,99,0,0,,03/30/12
0,98.3,0,0,,03/29/12
0,97.35,0,0,,03/28/12
0,97.1,0,0,,03/27/12
0,96.65,0,0,,03/26/12
0,96.65,0,0,,03/23/12
0,96.85,0,0,,03/22/12
0,97,0,0,,03/21/12
0,96.9,0,0,,03/20/12
0,97.05,0,0,,03/19/12
0,96.7,0,0,,03/16/12
0,96.6,0,0,,03/15/12
0,96.7,0,0,,03/14/12
0,97.3,0,0,,03/13/12
0,97.25,0,0,,03/12/12
0,97.65,0,0,,03/09/12
0,98.15,0,0,,03/08/12
0,97.4,0,0,,03/07/12
0,96.75,0,0,,03/06/12
0,96.75,0,0,,03/05/12
0,96.55,0,0,,03/02/12
0,96.95,0,0,,03/01/12
0,97.65,0,0,,02/29/12
0,99.15,0,0,,02/28/12
0,100.75,0,0,,02/27/12
0,99.4,0,0,,02/24/12
0,99.5,0,0,,02/23/12
0,99.45,0,0,,02/22/12
0,99.35,0,0,,02/21/12
0,99.4,0,0,,02/20/12
0,99.15,0,0,,02/17/12
0,98.9,0,0,,02/16/12
0,98.6,0,0,,02/15/12
0,98.7,0,0,,02/14/12
0,98.1,0,0,,02/13/12
0,98.25,0,0,,02/10/12
0,98.95,0,0,,02/09/12
0,98.95,0,0,,02/08/12
0,99.85,0,0,,02/07/12
0,100.75,0,0,,02/06/12
0,101.2,0,0,,02/03/12
0,101.55,0,0,,02/02/12
0,101.05,0,0,,02/01/12
104.75,102.85,104.75,104.75,2.00,01/31/12
0,105.5,0,0,,01/30/12
0,106,0,0,,01/27/12
0,104.65,0,0,,01/26/12
0,106.15,0,0,,01/25/12
0,106.1,0,0,,01/24/12
0,106.15,0,0,,01/23/12
0,106.35,0,0,,01/20/12
0,106.25,0,0,,01/19/12
0,105.65,0,0,,01/18/12
0,104.3,0,0,,01/17/12
0,103.7,0,0,,01/16/12
0,105.95,0,0,,01/13/12
0,107.75,0,0,,01/12/12
0,108.15,0,0,,01/11/12
0,108.85,0,0,,01/10/12
0,109.35,0,0,,01/09/12
0,110.2,0,0,,01/06/12
0,110.1,0,0,,01/05/12
0,109.55,0,0,,01/04/12
0,109.35,0,0,,01/03/12
0,109.3,0,0,,12/30/11
0,110.2,0,0,,12/29/11
0,110.8,0,0,,12/28/11
0,111.3,0,0,,12/27/11
0,111.3,0,0,,12/23/11
0,111.2,0,0,,12/22/11
0,111.05,0,0,,12/21/11
0,111.05,0,0,,12/20/11
0,110.35,0,0,,12/19/11
0,110.9,0,0,,12/16/11
0,110.75,0,0,,12/15/11
0,111.05,0,0,,12/14/11
0,111.55,0,0,,12/13/11
0,111.4,0,0,,12/12/11
0,111.2,0,0,,12/09/11
0,111.05,0,0,,12/08/11
0,111.4,0,0,,12/07/11
0,111.85,0,0,,12/06/11
0,112.1,0,0,,12/05/11
0,112.2,0,0,,12/02/11
0,112.1,0,0,,12/01/11
0,112.1,0,0,,11/30/11
0,111.05,0,0,,11/29/11
0,111.3,0,0,,11/28/11
0,109.95,0,0,,11/25/11
0,111.6,0,0,,11/24/11
0,113.95,0,0,,11/23/11
0,114.6,0,0,,11/22/11
0,115.75,0,0,,11/21/11
0,115.4,0,0,,11/18/11
0,115.6,0,0,,11/17/11
0,116,0,0,,11/16/11
0,115.8,0,0,,11/15/11
0,115.8,0,0,,11/14/11
0,115.75,0,0,,11/11/11
0,116,0,0,,11/10/11
0,116.35,0,0,,11/09/11
0,117.1,0,0,,11/08/11
0,117.8,0,0,,11/07/11
0,117.45,0,0,,11/04/11
0,117.1,0,0,,11/03/11
0,116.6,0,0,,11/02/11
0,116.2,0,0,,11/01/11
0,118,0,0,,10/31/11
0,118.75,0,0,,10/28/11
0,118.1,0,0,,10/27/11
0,117.3,0,0,,10/26/11
0,117.3,0,0,,10/25/11
0,117.25,0,0,,10/24/11
0,116.45,0,0,,10/21/11
0,115.65,0,0,,10/20/11
0,115.35,0,0,,10/19/11
0,116.7,0,0,,10/18/11
0,117.95,0,0,,10/17/11
0,117.85,0,0,,10/14/11
0,118,0,0,,10/13/11
0,118.9,0,0,,10/12/11
0,118.5,0,0,,10/11/11
0,118.85,0,0,,10/10/11
0,118.7,0,0,,10/07/11
0,118.9,0,0,,10/06/11
0,118.3,0,0,,10/05/11
0,117.85,0,0,,10/04/11
0,119.8,0,0,,10/03/11
0,121.3,0,0,,09/30/11
